,Unnamed: 0,Age,Gender,Stream,Internships,CGPA,Hostel,HistoryOfBacklogs,PlacedOrNot,Codechef,Salary,DSA
1477,1477,21,Male,Electronics And Communication,1,6,0,0,0,3.0,32399.0,500.0
1478,1478,22,Male,Electronics And Communication,0,7,0,0,0,2.0,34916.0,500.0
1479,1479,21,Male,Computer Science,2,7,0,0,1,4.0,61901.0,700.0
1480,1480,22,Male,Electrical,0,6,0,0,0,2.0,21480.0,400.0
1481,1481,21,Male,Computer Science,0,6,0,0,0,2.0,34815.0,400.0
1482,1482,22,Male,Electronics And Communication,1,6,0,0,0,3.0,36641.0,500.0
1483,1483,22,Male,Information Technology,1,8,0,0,1,3.0,63838.0,700.0
1484,1484,22,Female,Civil,1,8,0,1,1,3.0,56666.0,700.0
1485,1485,22,Male,Computer Science,3,6,0,1,0,5.0,57867.0,700.0
1486,1486,21,Male,Information Technology,0,6,0,0,0,2.0,26688.0,400.0
1487,1487,22,Male,Civil,0,8,0,0,1,2.0,43134.0,600.0
1488,1488,22,Male,Electronics And Communication,1,6,0,0,0,3.0,42448.0,500.0
1489,1489,22,Female,Civil,1,6,0,0,0,3.0,36698.0,500.0
1490,1490,21,Male,Information Technology,0,8,0,0,1,2.0,43271.0,600.0
1491,1491,21,Male,Computer Science,1,7,0,0,0,3.0,44824.0,600.0
1492,1492,22,Male,Information Technology,1,8,1,0,1,3.0,50820.0,700.0
1493,1493,21,Male,Computer Science,0,7,0,0,0,2.0,35157.0,500.0
1494,1494,21,Male,Electrical,0,8,0,0,1,2.0,40990.0,600.0
1495,1495,21,Male,Information Technology,0,7,0,0,0,2.0,42643.0,500.0
1496,1496,21,Male,Electrical,2,8,0,1,1,4.0,62096.0,800.0
1497,1497,22,Female,Computer Science,1,6,1,0,0,3.0,35958.0,500.0
1498,1498,21,Female,Computer Science,1,7,1,0,0,3.0,46343.0,600.0
1499,1499,22,Male,Information Technology,1,8,0,0,1,3.0,63767.0,700.0
1500,1500,24,Male,Computer Science,1,8,0,0,1,3.0,59568.0,700.0
1501,1501,24,Male,Computer Science,1,6,1,1,1,3.0,40826.0,500.0
1502,1502,22,Male,Information Technology,1,6,0,0,1,3.0,39814.0,500.0
1503,1503,24,Male,Computer Science,1,7,0,0,1,3.0,40991.0,600.0
1504,1504,24,Male,Computer Science,1,7,0,0,1,3.0,45297.0,600.0
1505,1505,24,Male,Computer Science,1,7,0,0,1,3.0,49655.0,600.0
1506,1506,24,Female,Information Technology,1,6,0,0,1,3.0,44371.0,500.0
1507,1507,24,Male,Computer Science,0,8,0,0,1,2.0,53364.0,600.0
1508,1508,20,Female,Electrical,1,7,0,1,0,3.0,46531.0,600.0
1509,1509,21,Male,Computer Science,1,7,0,0,1,3.0,42476.0,600.0
1510,1510,23,Male,Electronics And Communication,0,7,0,0,0,2.0,31489.0,500.0
1511,1511,22,Female,Computer Science,1,8,1,0,1,3.0,64023.0,700.0
1512,1512,23,Male,Computer Science,1,7,0,0,1,3.0,42591.0,600.0
1513,1513,23,Male,Electrical,2,7,0,0,0,4.0,50502.0,700.0
1514,1514,22,Female,Computer Science,2,7,1,1,1,4.0,61257.0,700.0
1515,1515,24,Male,Computer Science,1,6,0,0,1,3.0,41034.0,500.0
1516,1516,22,Male,Information Technology,2,7,0,0,0,4.0,52204.0,700.0
1517,1517,24,Male,Computer Science,0,6,0,0,1,2.0,26847.0,400.0
1518,1518,22,Male,Information Technology,0,6,0,0,0,2.0,30270.0,400.0
1519,1519,23,Male,Mechanical,0,7,0,0,0,2.0,35409.0,500.0
1520,1520,22,Male,Electrical,1,7,0,0,0,3.0,44585.0,600.0
1521,1521,23,Male,Electronics And Communication,1,6,0,1,1,3.0,30548.0,500.0
1522,1522,23,Male,Electrical,0,8,0,1,1,2.0,54346.0,600.0
1523,1523,20,Male,Electrical,1,8,0,0,1,3.0,54197.0,700.0
1524,1524,24,Male,Mechanical,0,7,1,0,0,2.0,38443.0,500.0
1525,1525,24,Male,Computer Science,2,6,0,0,1,4.0,48322.0,600.0
1526,1526,20,Male,Computer Science,1,6,0,0,0,3.0,37466.0,500.0
1527,1527,24,Male,Mechanical,0,6,1,0,1,2.0,23199.0,400.0
1528,1528,22,Female,Electrical,1,7,0,0,0,3.0,52185.0,600.0
1529,1529,20,Male,Civil,1,6,0,0,0,3.0,39845.0,500.0
1530,1530,23,Male,Electronics And Communication,1,6,0,1,1,3.0,41389.0,500.0
1531,1531,23,Male,Mechanical,0,6,1,0,0,2.0,32544.0,400.0
1532,1532,22,Male,Computer Science,1,6,0,0,0,3.0,38838.0,500.0
1533,1533,22,Male,Mechanical,1,7,1,0,0,3.0,52672.0,600.0
1534,1534,23,Male,Computer Science,0,7,0,0,0,2.0,31243.0,500.0
1535,1535,22,Male,Computer Science,1,8,0,0,1,3.0,57484.0,700.0
1536,1536,20,Male,Computer Science,0,8,0,1,1,2.0,52608.0,600.0
1537,1537,20,Female,Computer Science,1,7,1,0,1,3.0,46636.0,600.0
1538,1538,21,Male,Electrical,0,7,0,0,1,2.0,31478.0,500.0
1539,1539,23,Male,Computer Science,1,7,0,0,0,3.0,46586.0,600.0
1540,1540,21,Female,Information Technology,1,8,0,0,1,3.0,58244.0,700.0
1541,1541,21,Male,Mechanical,0,6,1,0,0,2.0,20850.0,400.0
1542,1542,20,Male,Civil,0,8,0,0,1,2.0,40451.0,600.0
1543,1543,23,Female,Computer Science,0,7,1,1,0,2.0,41355.0,500.0
1544,1544,21,Male,Electronics And Communication,0,8,0,1,1,2.0,51847.0,600.0
1545,1545,24,Male,Electronics And Communication,1,7,0,0,0,3.0,44341.0,600.0
1546,1546,21,Male,Electronics And Communication,1,6,0,0,0,3.0,31033.0,500.0
1547,1547,21,Male,Electrical,0,8,0,0,1,2.0,46320.0,600.0
1548,1548,22,Male,Computer Science,0,6,0,1,0,2.0,30375.0,400.0
1549,1549,20,Male,Computer Science,2,7,0,0,0,4.0,61310.0,700.0
1550,1550,21,Male,Computer Science,0,7,0,0,1,2.0,32134.0,500.0
1551,1551,20,Male,Information Technology,0,6,0,0,0,2.0,20165.0,400.0
1552,1552,23,Male,Information Technology,0,8,0,0,1,2.0,44080.0,600.0
1553,1553,22,Male,Computer Science,0,7,0,0,0,2.0,39486.0,500.0
1554,1554,21,Male,Information Technology,0,8,0,0,1,2.0,52642.0,600.0
1555,1555,21,Male,Mechanical,0,6,1,0,1,2.0,23586.0,400.0
1556,1556,24,Male,Information Technology,0,8,0,0,1,2.0,42017.0,600.0
1557,1557,23,Male,Electronics And Communication,1,6,0,0,0,3.0,44941.0,500.0
1558,1558,22,Male,Computer Science,0,7,0,0,1,2.0,33287.0,500.0
1559,1559,20,Male,Mechanical,0,6,1,1,0,2.0,30359.0,400.0
1560,1560,24,Male,Mechanical,0,7,1,0,1,2.0,32515.0,500.0
1561,1561,21,Male,Information Technology,0,8,0,1,1,2.0,53158.0,600.0
1562,1562,23,Male,Computer Science,2,7,0,1,1,4.0,61694.0,700.0
1563,1563,23,Male,Mechanical,1,7,1,0,1,3.0,47048.0,600.0
1564,1564,23,Male,Civil,0,8,0,0,1,2.0,45945.0,600.0
1565,1565,22,Male,Electronics And Communication,1,7,0,0,0,3.0,50939.0,600.0
1566,1566,24,Male,Mechanical,1,8,1,0,1,3.0,57759.0,700.0
1567,1567,21,Female,Computer Science,0,8,1,1,1,2.0,47880.0,600.0
1568,1568,22,Male,Computer Science,0,6,0,1,0,2.0,33838.0,400.0
1569,1569,22,Male,Electronics And Communication,0,6,0,0,1,2.0,30022.0,400.0
1570,1570,23,Male,Electrical,0,6,0,0,0,2.0,31279.0,400.0
1571,1571,20,Male,Computer Science,1,7,0,0,1,3.0,50951.0,600.0
1572,1572,22,Male,Computer Science,1,8,0,0,1,3.0,59660.0,700.0
1573,1573,20,Male,Electronics And Communication,0,8,0,0,1,2.0,42729.0,600.0
1574,1574,23,Male,Computer Science,1,7,0,0,0,3.0,54631.0,600.0
1575,1575,21,Male,Information Technology,1,7,0,0,1,3.0,51485.0,600.0
1576,1576,24,Male,Civil,0,8,0,0,1,2.0,48820.0,600.0
1577,1577,21,Male,Information Technology,0,8,0,0,1,2.0,45158.0,600.0
1578,1578,21,Male,Electrical,2,6,1,1,1,4.0,41157.0,600.0
1579,1579,20,Female,Information Technology,0,6,0,0,0,2.0,25700.0,400.0
1580,1580,23,Male,Computer Science,1,6,0,0,0,3.0,34935.0,500.0
1581,1581,20,Male,Civil,2,5,0,0,0,4.0,43038.0,300.0
1582,1582,21,Male,Mechanical,1,5,1,0,0,3.0,97580.0,200.0
1583,1583,23,Female,Information Technology,1,6,1,0,0,3.0,34700.0,500.0
1584,1584,24,Female,Electronics And Communication,0,5,0,0,0,2.0,23654.0,100.0
1585,1585,22,Male,Civil,1,6,0,0,0,3.0,32717.0,500.0
1586,1586,24,Male,Computer Science,1,5,0,0,0,3.0,160542.0,200.0
1587,1587,23,Female,Computer Science,0,5,1,1,0,2.0,55155.0,100.0
1588,1588,23,Male,Information Technology,0,5,0,1,0,2.0,27486.0,100.0
1589,1589,23,Male,Information Technology,0,5,0,0,0,2.0,35768.0,100.0
1590,1590,22,Male,Civil,2,6,0,0,0,4.0,40773.0,600.0
1591,1591,24,Male,Information Technology,0,6,0,0,1,2.0,23965.0,400.0
1592,1592,22,Male,Civil,0,6,0,0,1,2.0,30795.0,400.0
1593,1593,24,Male,Computer Science,1,6,0,0,1,3.0,36788.0,500.0
1594,1594,20,Male,Computer Science,1,5,0,0,0,3.0,68449.0,200.0
1595,1595,20,Male,Computer Science,2,5,0,0,0,4.0,45420.0,300.0
1596,1596,24,Male,Mechanical,0,5,0,1,0,2.0,20110.0,100.0
1597,1597,24,Male,Civil,0,5,0,0,0,2.0,168014.0,100.0
1598,1598,21,Male,Information Technology,0,5,0,0,0,2.0,183609.0,100.0
1599,1599,23,Male,Electrical,1,6,0,1,0,3.0,37380.0,500.0
1600,1600,21,Female,Computer Science,0,7,1,0,1,2.0,34475.0,500.0
1601,1601,23,Female,Computer Science,1,7,1,0,1,3.0,50392.0,600.0
1602,1602,20,Male,Civil,1,6,1,0,1,3.0,39445.0,500.0
1603,1603,24,Female,Information Technology,1,7,0,0,0,3.0,51503.0,600.0
1604,1604,24,Female,Mechanical,1,7,0,0,1,3.0,41123.0,600.0
1605,1605,20,Male,Civil,0,7,1,1,0,2.0,42685.0,500.0
1606,1606,23,Male,Electronics And Communication,0,6,0,1,0,2.0,31526.0,400.0
1607,1607,24,Male,Mechanical,0,8,1,0,1,2.0,40488.0,600.0
1608,1608,20,Male,Mechanical,0,8,1,1,1,2.0,45094.0,600.0
1609,1609,23,Male,Information Technology,0,7,0,1,0,2.0,34098.0,500.0
1610,1610,22,Female,Information Technology,0,8,0,0,1,2.0,50106.0,600.0
1611,1611,24,Male,Electronics And Communication,0,7,0,0,0,2.0,31197.0,500.0
1612,1612,23,Male,Information Technology,0,7,0,0,0,2.0,44352.0,500.0
1613,1613,21,Male,Information Technology,0,7,0,0,1,2.0,32946.0,500.0
1614,1614,23,Male,Computer Science,1,8,0,0,1,3.0,58388.0,700.0
1615,1615,21,Female,Electronics And Communication,1,7,0,0,0,3.0,41902.0,600.0
1616,1616,24,Male,Information Technology,1,7,0,0,1,3.0,51622.0,600.0
1617,1617,24,Female,Electronics And Communication,0,8,0,0,1,2.0,44675.0,600.0
1618,1618,22,Male,Information Technology,2,7,1,0,0,4.0,56333.0,700.0
1619,1619,21,Female,Electronics And Communication,0,7,0,0,0,2.0,40648.0,500.0
1620,1620,23,Male,Electronics And Communication,2,8,0,0,1,4.0,68263.0,800.0
1621,1621,22,Male,Information Technology,0,7,0,0,1,2.0,37874.0,500.0
1622,1622,24,Male,Civil,0,8,1,0,1,2.0,41689.0,600.0
1623,1623,20,Male,Mechanical,1,8,0,0,1,3.0,63887.0,700.0
1624,1624,22,Male,Computer Science,1,8,0,0,1,3.0,59167.0,700.0
1625,1625,21,Male,Civil,0,8,0,0,1,2.0,47262.0,600.0
1626,1626,20,Male,Information Technology,1,7,0,0,1,3.0,47588.0,600.0
1627,1627,21,Male,Civil,0,8,1,0,1,2.0,41980.0,600.0
1628,1628,22,Male,Computer Science,1,8,0,1,1,3.0,55374.0,700.0
1629,1629,24,Male,Computer Science,1,7,0,0,0,3.0,44209.0,600.0
1630,1630,21,Male,Civil,0,7,0,0,1,2.0,34588.0,500.0
1631,1631,23,Male,Information Technology,1,8,0,0,1,3.0,50200.0,700.0
1632,1632,21,Male,Electrical,0,6,0,0,1,2.0,33942.0,400.0
1633,1633,20,Male,Mechanical,1,7,1,1,0,3.0,45605.0,600.0
1634,1634,24,Male,Information Technology,1,8,0,0,1,3.0,57878.0,700.0
1635,1635,20,Female,Computer Science,2,7,1,1,0,4.0,54447.0,700.0
1636,1636,23,Female,Electronics And Communication,0,6,0,0,0,2.0,21457.0,400.0
1637,1637,22,Male,Civil,0,6,0,0,0,2.0,34454.0,400.0
1638,1638,22,Male,Computer Science,3,8,0,0,1,5.0,84291.0,900.0
1639,1639,23,Male,Mechanical,1,8,1,0,1,3.0,51437.0,700.0
1640,1640,23,Male,Information Technology,0,7,0,1,1,2.0,33811.0,500.0
1641,1641,23,Male,Electrical,0,8,0,0,1,2.0,44767.0,600.0
1642,1642,20,Male,Civil,0,8,0,0,1,2.0,53361.0,600.0
1643,1643,24,Male,Mechanical,0,6,1,1,1,2.0,21427.0,400.0
1644,1644,20,Female,Electronics And Communication,0,8,0,0,1,2.0,48247.0,600.0
1645,1645,22,Male,Electronics And Communication,1,8,0,0,1,3.0,50145.0,700.0
1646,1646,20,Male,Civil,2,6,0,0,1,4.0,40418.0,600.0
1647,1647,23,Male,Electrical,0,7,0,0,1,2.0,32465.0,500.0
1648,1648,21,Male,Civil,0,7,0,0,0,2.0,41179.0,500.0
1649,1649,24,Male,Mechanical,0,6,1,0,1,2.0,23090.0,400.0
1650,1650,21,Male,Mechanical,0,8,1,1,1,2.0,40652.0,600.0
1651,1651,22,Male,Information Technology,1,7,0,0,1,3.0,40852.0,600.0
1652,1652,24,Male,Information Technology,0,6,0,0,1,2.0,27618.0,400.0
1653,1653,20,Male,Electrical,0,7,0,0,0,2.0,30848.0,500.0
1654,1654,24,Male,Mechanical,1,8,1,1,1,3.0,53207.0,700.0
1655,1655,22,Male,Mechanical,0,8,1,0,1,2.0,48970.0,600.0
1656,1656,23,Male,Information Technology,2,7,0,0,1,4.0,52918.0,700.0
1657,1657,21,Female,Information Technology,0,6,0,0,0,2.0,28640.0,400.0
1658,1658,22,Male,Electronics And Communication,1,8,0,0,1,3.0,61800.0,700.0
1659,1659,21,Male,Computer Science,0,6,0,1,1,2.0,23872.0,400.0
1660,1660,23,Female,Computer Science,1,7,1,0,0,3.0,47711.0,600.0
1661,1661,21,Male,Mechanical,0,7,1,0,0,2.0,35935.0,500.0
1662,1662,21,Male,Electronics And Communication,0,7,0,1,0,2.0,41431.0,500.0
1663,1663,20,Male,Information Technology,1,8,0,0,1,3.0,62837.0,700.0
1664,1664,21,Male,Information Technology,1,8,0,0,1,3.0,61674.0,700.0
1665,1665,22,Male,Computer Science,0,6,0,1,0,2.0,21390.0,400.0
1666,1666,24,Male,Computer Science,1,8,0,0,1,3.0,60988.0,700.0
1667,1667,20,Male,Electronics And Communication,0,7,0,0,0,2.0,37296.0,500.0
1668,1668,21,Male,Information Technology,1,6,1,0,0,3.0,34379.0,500.0
1669,1669,21,Male,Computer Science,0,6,0,1,0,2.0,26249.0,400.0
1670,1670,21,Male,Electronics And Communication,0,8,0,1,1,2.0,50875.0,600.0
1671,1671,21,Female,Computer Science,1,8,1,1,1,3.0,56415.0,700.0
1672,1672,21,Female,Electronics And Communication,0,8,0,0,1,2.0,46316.0,600.0
1673,1673,23,Female,Electronics And Communication,0,8,0,0,1,2.0,51184.0,600.0
1674,1674,21,Male,Civil,0,6,1,1,0,2.0,30498.0,400.0
1675,1675,24,Female,Electronics And Communication,0,8,0,0,1,2.0,42665.0,600.0
1676,1676,23,Female,Mechanical,1,6,1,0,0,3.0,35593.0,500.0
1677,1677,23,Male,Electrical,0,8,0,0,1,2.0,40770.0,600.0
1678,1678,23,Male,Computer Science,1,8,0,0,1,3.0,62514.0,700.0
1679,1679,22,Male,Information Technology,1,8,0,1,1,3.0,64683.0,700.0
1680,1680,21,Male,Mechanical,0,6,1,0,0,2.0,32826.0,400.0
1681,1681,24,Male,Information Technology,0,6,0,0,1,2.0,21487.0,400.0
1682,1682,24,Male,Electronics And Communication,1,6,1,1,1,3.0,39213.0,500.0
1683,1683,22,Male,Electronics And Communication,1,8,1,1,1,3.0,64631.0,700.0
1684,1684,20,Male,Mechanical,0,6,1,0,0,2.0,31854.0,400.0
1685,1685,20,Male,Computer Science,0,8,0,0,1,2.0,45555.0,600.0
1686,1686,21,Male,Electrical,0,6,0,0,0,2.0,23130.0,400.0
1687,1687,22,Male,Information Technology,0,6,0,0,0,2.0,34364.0,400.0
1688,1688,24,Female,Electronics And Communication,0,6,0,0,1,2.0,27367.0,400.0
1689,1689,21,Male,Information Technology,0,7,0,0,0,2.0,30560.0,500.0
1690,1690,24,Female,Computer Science,1,7,1,0,1,3.0,49854.0,600.0
1691,1691,22,Male,Information Technology,0,6,0,0,0,2.0,30159.0,400.0
1692,1692,24,Male,Information Technology,2,8,0,0,1,4.0,74869.0,800.0
1693,1693,22,Male,Information Technology,1,6,0,0,0,3.0,37778.0,500.0
1694,1694,21,Male,Civil,0,7,1,1,0,2.0,32847.0,500.0
1695,1695,20,Male,Mechanical,0,7,1,0,0,2.0,33887.0,500.0
1696,1696,22,Male,Computer Science,0,6,0,0,0,2.0,31305.0,400.0
1697,1697,21,Male,Computer Science,0,6,0,0,0,2.0,27050.0,400.0
1698,1698,22,Male,Electronics And Communication,0,7,0,0,0,2.0,37658.0,500.0
1699,1699,23,Male,Electronics And Communication,0,6,0,0,0,2.0,26087.0,400.0
1700,1700,23,Female,Information Technology,1,5,0,0,0,3.0,323038.0,200.0
1701,1701,22,Female,Computer Science,1,5,1,0,0,3.0,37677.0,200.0
1702,1702,20,Female,Computer Science,0,5,1,1,0,2.0,10188.0,100.0
1703,1703,20,Male,Mechanical,0,5,1,0,0,2.0,234273.0,100.0
1704,1704,24,Female,Computer Science,2,5,1,0,0,4.0,48908.0,300.0
1705,1705,24,Male,Electronics And Communication,0,6,0,0,1,2.0,29837.0,400.0
1706,1706,22,Male,Information Technology,1,6,0,0,0,3.0,41054.0,500.0
1707,1707,23,Female,Electronics And Communication,0,5,0,0,0,2.0,212949.0,100.0
1708,1708,22,Male,Mechanical,1,6,1,0,0,3.0,44591.0,500.0
1709,1709,21,Female,Mechanical,1,5,1,0,0,3.0,214462.0,200.0
1710,1710,22,Male,Mechanical,1,5,0,0,0,3.0,293708.0,200.0
1711,1711,24,Male,Information Technology,1,6,0,1,1,3.0,37596.0,500.0
1712,1712,23,Male,Mechanical,0,5,1,1,0,2.0,147316.0,100.0
1713,1713,23,Female,Civil,1,5,0,0,0,3.0,258075.0,200.0
1714,1714,22,Male,Electrical,0,5,0,0,0,2.0,205785.0,100.0
1715,1715,20,Male,Computer Science,1,5,0,0,0,3.0,117096.0,200.0
1716,1716,23,Male,Computer Science,1,5,0,0,0,3.0,300746.0,200.0
1717,1717,23,Male,Civil,0,5,0,0,0,2.0,22279.0,100.0
1718,1718,21,Female,Information Technology,0,6,0,0,0,2.0,20771.0,400.0
1719,1719,24,Male,Civil,0,6,0,0,1,2.0,25906.0,400.0
1720,1720,23,Male,Computer Science,0,6,0,0,1,2.0,30929.0,400.0
1721,1721,24,Male,Information Technology,1,6,0,0,1,3.0,32493.0,500.0
1722,1722,22,Male,Information Technology,1,5,0,0,0,3.0,223045.0,200.0
1723,1723,22,Male,Electrical,1,6,1,1,0,3.0,40830.0,500.0
1724,1724,21,Male,Information Technology,0,5,0,0,0,2.0,38451.0,100.0
1725,1725,21,Male,Electronics And Communication,0,6,0,0,0,2.0,29238.0,400.0
1726,1726,20,Male,Computer Science,0,5,0,0,0,2.0,73713.0,100.0
1727,1727,22,Male,Information Technology,0,6,0,0,0,2.0,20602.0,400.0
1728,1728,23,Female,Mechanical,1,5,1,0,0,3.0,63530.0,200.0
1729,1729,22,Male,Computer Science,2,6,0,0,1,4.0,46776.0,600.0
1730,1730,23,Male,Civil,1,6,0,1,0,3.0,33893.0,500.0
1731,1731,22,Male,Electrical,2,6,1,0,1,4.0,43711.0,600.0
1732,1732,21,Male,Mechanical,0,5,1,1,0,2.0,95364.0,100.0
1733,1733,21,Male,Electrical,0,6,0,0,0,2.0,30680.0,400.0
1734,1734,20,Male,Mechanical,1,5,1,0,0,3.0,41304.0,200.0
1735,1735,24,Male,Information Technology,0,6,0,0,1,2.0,32169.0,400.0
1736,1736,23,Male,Mechanical,0,5,1,0,0,2.0,77773.0,100.0
1737,1737,21,Male,Civil,0,5,0,1,0,2.0,217273.0,100.0
1738,1738,21,Male,Computer Science,1,6,0,1,0,3.0,34758.0,500.0
1739,1739,20,Male,Information Technology,0,6,0,0,0,2.0,34172.0,400.0
1740,1740,21,Male,Computer Science,2,5,0,0,0,4.0,48360.0,300.0
1741,1741,23,Male,Computer Science,3,6,0,0,1,5.0,63849.0,700.0
1742,1742,21,Male,Electronics And Communication,1,5,0,0,0,3.0,217785.0,200.0
1743,1743,22,Male,Electrical,1,6,0,1,0,3.0,39731.0,500.0
1744,1744,20,Male,Civil,0,6,0,1,0,2.0,28758.0,400.0
1745,1745,24,Male,Information Technology,0,6,0,0,1,2.0,21382.0,400.0
1746,1746,24,Male,Electronics And Communication,1,6,0,1,1,3.0,31983.0,500.0
1747,1747,22,Male,Mechanical,0,6,1,0,0,2.0,28119.0,400.0
1748,1748,22,Male,Information Technology,0,6,0,0,0,2.0,30218.0,400.0
1749,1749,23,Male,Civil,1,6,0,1,0,3.0,40107.0,500.0
1750,1750,22,Male,Computer Science,0,6,0,0,0,2.0,28950.0,400.0
1751,1751,24,Male,Mechanical,0,6,1,0,1,2.0,34743.0,400.0
1752,1752,20,Male,Mechanical,0,6,1,1,0,2.0,25058.0,400.0
1753,1753,24,Male,Civil,1,6,0,0,1,3.0,36373.0,500.0
1754,1754,21,Male,Mechanical,1,5,1,0,0,3.0,271826.0,200.0
1755,1755,23,Male,Computer Science,0,5,0,1,0,2.0,121772.0,100.0
1756,1756,23,Female,Computer Science,1,5,1,0,0,3.0,34758.0,200.0
1757,1757,23,Male,Computer Science,1,6,0,0,0,3.0,37727.0,500.0
1758,1758,21,Male,Computer Science,1,6,0,0,0,3.0,35999.0,500.0
1759,1759,22,Male,Civil,0,5,1,0,0,2.0,217455.0,100.0
1760,1760,21,Male,Electronics And Communication,0,6,0,0,0,2.0,33734.0,400.0
1761,1761,22,Male,Electrical,1,6,1,1,0,3.0,43064.0,500.0
1762,1762,22,Male,Information Technology,0,5,0,0,0,2.0,118107.0,100.0
1763,1763,23,Male,Civil,1,6,0,0,0,3.0,42534.0,500.0
1764,1764,23,Male,Civil,0,6,0,1,0,2.0,23104.0,400.0
1765,1765,21,Male,Electrical,0,6,0,1,0,2.0,20227.0,400.0
1766,1766,21,Male,Computer Science,0,6,0,1,0,2.0,30401.0,400.0
1767,1767,23,Female,Computer Science,1,8,1,0,1,3.0,56663.0,700.0
1768,1768,20,Male,Computer Science,3,7,0,1,0,5.0,61432.0,800.0
1769,1769,21,Male,Electronics And Communication,2,7,0,0,1,4.0,55563.0,700.0
1770,1770,21,Female,Computer Science,0,7,1,0,0,2.0,41869.0,500.0
1771,1771,23,Male,Computer Science,1,7,0,0,0,3.0,52243.0,600.0
1772,1772,20,Male,Computer Science,1,6,0,0,0,3.0,30163.0,500.0
1773,1773,21,Male,Information Technology,1,6,0,0,0,3.0,33741.0,500.0
1774,1774,20,Male,Information Technology,0,8,0,0,1,2.0,53208.0,600.0
1775,1775,22,Female,Information Technology,1,6,0,0,0,3.0,36510.0,500.0
1776,1776,21,Female,Information Technology,1,6,0,0,0,3.0,31442.0,500.0
1777,1777,24,Male,Information Technology,0,7,0,0,0,2.0,30149.0,500.0
1778,1778,20,Male,Computer Science,1,8,0,0,1,3.0,61952.0,700.0
1779,1779,23,Male,Electrical,1,8,0,0,1,3.0,59237.0,700.0
1780,1780,22,Female,Electronics And Communication,1,7,1,0,0,3.0,42672.0,600.0
1781,1781,20,Male,Information Technology,1,6,0,0,0,3.0,41997.0,500.0
1782,1782,20,Male,Civil,0,7,0,0,0,2.0,35893.0,500.0
1783,1783,24,Male,Computer Science,2,6,0,0,1,4.0,53137.0,600.0
1784,1784,22,Male,Civil,0,8,1,0,1,2.0,51137.0,600.0
1785,1785,20,Female,Information Technology,1,6,0,0,0,3.0,38354.0,500.0
1786,1786,21,Male,Civil,0,8,1,0,1,2.0,41660.0,600.0
1787,1787,22,Male,Mechanical,0,8,0,0,1,2.0,46067.0,600.0
1788,1788,22,Male,Information Technology,1,8,1,0,1,3.0,53415.0,700.0
1789,1789,22,Female,Electronics And Communication,0,8,0,0,1,2.0,44789.0,600.0
1790,1790,24,Male,Civil,1,7,1,0,0,3.0,46611.0,600.0
1791,1791,22,Male,Information Technology,1,6,0,0,0,3.0,37304.0,500.0
1792,1792,23,Male,Information Technology,0,7,0,0,0,2.0,42677.0,500.0
1793,1793,23,Male,Electronics And Communication,1,6,0,1,0,3.0,41654.0,500.0
1794,1794,22,Female,Information Technology,1,6,0,0,0,3.0,41360.0,500.0
1795,1795,23,Male,Mechanical,1,6,1,0,0,3.0,41055.0,500.0
1796,1796,24,Male,Information Technology,0,6,0,0,1,2.0,25999.0,400.0
1797,1797,24,Male,Information Technology,0,8,0,0,1,2.0,50029.0,600.0
1798,1798,22,Male,Computer Science,0,6,0,1,0,2.0,34254.0,400.0
1799,1799,24,Male,Computer Science,1,6,0,0,1,3.0,33660.0,500.0
1800,1800,21,Female,Computer Science,0,7,1,0,0,2.0,42652.0,500.0
1801,1801,24,Male,Computer Science,0,7,0,0,1,2.0,38065.0,500.0
1802,1802,21,Male,Mechanical,0,8,0,0,1,2.0,47208.0,600.0
1803,1803,24,Male,Civil,0,6,1,0,1,2.0,31282.0,400.0
1804,1804,24,Male,Information Technology,1,6,0,0,1,3.0,31598.0,500.0
1805,1805,21,Male,Electrical,1,6,0,0,0,3.0,38442.0,500.0
1806,1806,24,Male,Electronics And Communication,1,8,0,1,1,3.0,52971.0,700.0
1807,1807,20,Male,Computer Science,0,6,0,0,0,2.0,20564.0,400.0
1808,1808,20,Female,Mechanical,1,6,1,0,0,3.0,43061.0,500.0
1809,1809,24,Male,Computer Science,0,6,0,0,1,2.0,29268.0,400.0
1810,1810,21,Male,Computer Science,2,8,0,0,1,4.0,60937.0,800.0
1811,1811,22,Male,Computer Science,1,8,0,0,1,3.0,51680.0,700.0
1812,1812,23,Male,Electronics And Communication,0,7,0,0,0,2.0,44896.0,500.0
1813,1813,21,Female,Information Technology,0,8,0,0,1,2.0,45221.0,600.0
1814,1814,23,Male,Computer Science,1,6,0,0,0,3.0,31228.0,500.0
1815,1815,23,Male,Civil,0,8,0,0,1,2.0,50448.0,600.0
1816,1816,22,Male,Electronics And Communication,0,7,0,0,0,2.0,39291.0,500.0
1817,1817,24,Male,Electronics And Communication,1,7,1,1,0,3.0,44459.0,600.0
1818,1818,22,Male,Information Technology,0,6,0,0,0,2.0,32781.0,400.0
1819,1819,24,Male,Civil,0,7,1,1,0,2.0,43243.0,500.0
1820,1820,21,Male,Mechanical,0,8,1,1,1,2.0,40593.0,600.0
1821,1821,22,Female,Electronics And Communication,1,6,1,1,0,3.0,38774.0,500.0
1822,1822,22,Male,Civil,0,7,0,0,0,2.0,42178.0,500.0
1823,1823,22,Male,Information Technology,1,6,1,0,0,3.0,30769.0,500.0
